User_ID,Session_ID,Session Date,Device_ID,Video_ID,Duration_Watched (minutes),Languages,Location,Playback_Quality,Advertisments
ce7d7262-8b6d-48f9-9079-2c78b72c57f2,9f3c2903-d017-42df-99db-c254d781f94a,9/10/2022,5867,422,132,English,Port Dennisburgh,HD,0
03fecb85-1257-4a8e-8472-d0404266cae5,83331f2a-2cdd-4db9-b6b0-9a97946a1364,8/23/2024,4363,409,26,German,Lindsayport,HD,8
09faa133-4ec5-4801-abb6-7bed7d21b098,e4a44b15-9a87-4add-ad99-7d5fe09e8d97,4/5/2024,2007,566,120,Chinese,South Curtis,4K,0
5a1e2b16-fb0e-4942-a4fb-0443a3eaee7c,6ceca6e9-8ee9-466a-97e2-522fbe3d358c,12/12/2023,5561,563,139,French,Lisachester,4K,0
d5841a8d-7876-4073-82e4-7768711ba75f,4538f04f-46cc-487f-9f3e-f2974196e80a,6/28/2024,1087,574,107,Spanish,East Sheila,4K,0
85f3c343-d454-4d92-bf5a-106671bb803e,f773f227-6578-490d-9457-e7b7169a984c,8/16/2022,4963,467,81,Chinese,Scottside,4K,0
9e7c82e2-09f6-4321-9dba-66c413105c8c,a7888564-d0aa-4acd-b9fb-29ec69a89a49,9/24/2022,5178,482,98,Spanish,Melanieside,SD,7
0b14381b-512f-4e5a-93ac-19e5f03fd45d,70296120-b177-4888-be7a-64b312f0b5c5,1/30/2024,2148,480,99,Chinese,Mitchellmouth,4K,0
482d5b6c-736b-40cc-8cb0-24f797deceba,3460fa19-e784-4bd8-a403-4f3a69380175,9/9/2023,2304,322,21,French,Hensonbury,SD,0
b08d5bb6-2822-413a-b666-135595446133,db39831c-2edb-4e63-b57e-cb85bb6c630d,9/5/2023,6214,244,82,English,North Stephanie,4K,6
a80b757f-9e9d-4ee6-9d47-f43c7745c7cd,7e800156-ed97-4448-99b1-3a97a93b2b81,2/18/2022,2991,198,107,French,North Alisonchester,HD,0
f917e1c4-22b1-4342-a69e-584376d64fc2,ef53d1a9-746d-4a98-bf85-adaeed1283d7,6/7/2024,3883,99,120,German,East Whitneystad,HD,8
b4eff451-1af5-4838-82c3-dc8c4d0054eb,b467ccff-5c3d-4611-a40f-8516d22180f4,2/29/2024,1273,340,2,Spanish,North Abigailbury,HD,5
a60bade9-9855-47fb-a6ff-5f0b6df8db8e,6b6c0c44-74c2-4253-9569-2f825301b010,6/25/2023,2409,362,114,Chinese,South Alyssa,4K,0
784f5e9f-b2db-493d-859f-c146b2ebf3fd,cf4f6942-cd39-4907-9411-a47593938044,7/5/2024,1248,568,54,English,Kimside,SD,5
b57a2dca-7e65-42df-b0bd-cdfd6d19f6a4,8851379e-ef5b-4db0-9f74-0344b141e5e3,12/19/2023,3280,399,105,English,Kevinport,4K,0
3bcb7a07-69de-4eac-9352-66dce02a1cd4,1dcfcf45-98c3-40e4-b2a3-708d0a0f2cfc,9/24/2023,59,548,71,French,Lake Nicholasmouth,4K,0
4d4339da-bcaa-4752-8d19-5589028818ae,c3fcaff5-c6cc-4bcc-8727-d71ac813c56c,10/18/2022,4685,107,5,English,Smithside,SD,0
a858cf84-228e-4c83-95fe-03bb141b0b2a,0adf586f-3bbd-4bde-b02b-3df1c8bb2b78,2/1/2023,3245,390,112,English,East Rachelchester,SD,0
98b1a818-eca4-491b-918a-7296d790667b,eb9090fa-70bf-443a-be1f-f41866241021,8/25/2023,5076,30,27,English,East Sabrina,HD,6
b0dae10d-bb83-4029-b53d-5e1d6c8f86e8,961c284c-afe3-41b3-958a-04e9bee9e515,8/16/2023,203,235,116,Chinese,Claytonside,4K,7
c80fa000-8c03-42d3-a257-f9ad2ff4cd74,2164aac4-d34c-42ef-988f-e769302d8440,8/22/2024,34,52,80,Spanish,Hartborough,HD,0
8a5c205a-0d39-4278-a5b6-8f53fc4c079c,f9258e38-08a3-4426-95a7-10cc95745319,1/4/2024,5852,223,0,French,North Carolyn,HD,0
1ecc7b58-1596-406c-b40f-16d02549e8d8,00c1aab8-2aa7-44dd-987d-ad5b7e364e03,11/7/2023,1471,514,54,English,Larsonstad,HD,0
47851bd1-4845-403c-8e61-e68ff44210c9,5c875a96-0c17-48da-a08a-d2d95af97d63,9/30/2022,839,330,155,English,Henrybury,4K,0
d58330e8-5ef5-410b-9f39-10687da4e06a,48e7e6a4-ac35-41cf-926a-6b417372abe6,3/18/2024,1225,434,86,German,Dyerton,SD,8
58c8949d-30ac-4035-a244-10731c1efa9e,a1a3bb66-09d3-4978-a774-788df616ff1b,3/4/2024,5005,333,21,Chinese,Meyerfort,4K,4
395d470e-7d4f-423f-8f77-cb85c7c073a7,2b7464f0-eefe-407d-bfe1-9f4ef4078834,2/7/2024,2672,521,83,Chinese,Valdezbury,SD,0
4b26a143-66be-40df-a90f-df0ec7a267fa,bcc10651-8bc0-4c7b-a599-fdeb7eafa40f,12/6/2022,3036,315,11,German,East Renee,SD,0
0475827b-8b30-4c3b-a65a-e05339b3847d,1b3e220c-ede3-4a20-a598-59d99f75f640,6/14/2023,3861,107,24,German,Williamton,SD,4
1c269d05-1126-48fa-926e-76ec84a4ad7a,7f1dc171-8189-46b0-b432-98a0f9476848,11/12/2023,1628,244,96,English,South Stephen,4K,0
4607c24b-1b18-4804-9703-b99be5ecacea,2ce4afd7-9eb6-4e42-887f-34240f24e51f,1/21/2023,6068,321,8,German,Emilyton,4K,5
4d925a6b-ec99-4b4a-bd25-c3e4ab574b68,e3db0f5f-dd13-4fcd-92de-c65c988f66d1,8/30/2024,4674,194,74,French,North Jasminefort,HD,0
51990aeb-bd81-4d2d-abb8-0152a7dd4b41,e98aec54-79c2-4a05-a98d-ca58ce0595e3,11/18/2022,3447,314,97,Spanish,Michaelstad,4K,0
59f53441-bad2-4210-befd-31230090ddae,16240420-a2ea-4c94-ad16-7dc21c7bcecb,8/4/2022,2986,18,144,English,West Jackson,SD,8
08ddce12-0fe2-4f7a-96db-2214be0e821e,0d2cd48a-82f4-4309-be4f-c98cff2eee64,11/10/2023,1613,382,10,French,East Ryanstad,HD,8
a639078b-2b16-47ab-b5c3-002a6470cd64,4c1bfb84-0a58-4d24-9e0e-ee49bfc27eb3,2/13/2023,929,535,32,English,North Samanthaview,SD,6
bf7db49c-a638-4137-b9d4-d73828928c24,146bc6f9-d235-4f77-bc6b-f6116466ef4a,11/7/2023,1221,434,79,English,East Shane,4K,6
4b5165ba-d775-4d66-adac-9f3bf57027e9,8cb2be53-6856-4599-8b79-79846c583e66,12/28/2023,3850,80,28,English,East Scott,4K,0
09316115-268f-4494-b1de-ff75ca4b03bd,2f1ff29b-6512-49d1-aa9d-7faa41f2623b,12/22/2022,1890,504,95,English,Port Rebecca,4K,6
112d5720-a237-4fe0-96ca-d69af94eeec6,011b5306-a324-4628-94c0-cb6faec6c796,6/17/2024,5077,472,126,English,Nathantown,SD,0
8853e44f-1db9-42d9-b366-3f865bd170a5,03d80108-0bfc-4945-bba4-72f6f276c183,5/21/2023,5075,24,99,English,Curtismouth,HD,5
5314d501-e718-436b-a986-35ae7b9d0df5,e880879a-7013-49bc-a514-c26464eb2a16,8/30/2024,4905,116,100,French,Leeville,4K,0
0a68bef6-0881-4638-86cc-29f16a5ca3b1,819e4d5d-1bdf-44bd-aaef-6cd450780de0,6/11/2024,4955,537,67,Chinese,Cherylborough,4K,0
3976e73b-9f35-4ba4-aa1d-18a9a2cf3e5c,8784ed08-7464-4860-b191-41bcd1014147,8/11/2024,657,117,65,Spanish,New Sarahport,SD,0
0b14381b-512f-4e5a-93ac-19e5f03fd45d,28c197b9-0970-40d5-ad8a-6f8af3da5260,7/11/2023,2384,63,88,Spanish,Jonathanside,SD,0
108607c2-f592-440c-b7cd-e7f8125da0e5,f3030cf6-2015-42af-b627-9fb7e98fda8d,8/8/2023,497,168,14,Spanish,North Joshua,HD,0
3b3c3339-8731-4291-a6ed-ca8a2bf59eb3,a760f4c1-0538-4a62-8c4a-d532f5f03739,6/11/2023,5880,261,25,French,Port James,HD,4
71788e7f-31a9-4e0b-8f58-1318e06e788b,257c0f1b-6da7-4a4c-9d1e-7b1e72f99931,6/17/2022,4757,302,78,English,Port Jose,SD,5
5b548af1-a637-4511-80cb-ba710eb2aafe,b77010f6-668c-4c82-9628-dfdbc3e710a0,8/25/2023,4996,452,121,French,Kendrafort,HD,0
11377011-e365-435d-b9fc-502a5a966ebf,0f546979-fcf5-480d-8efc-55a6a3ec02e9,5/29/2023,1895,296,83,German,South Dawn,SD,6
3be1889e-3cd9-4259-a959-eeca8d5d4e4b,2a150191-739b-4c18-9e5f-727e2a7c8bb7,8/13/2024,4563,315,76,English,Barnettside,SD,6
e0a3c4e6-f14c-4401-a6e7-8198be8b98a9,6544cd88-1abf-4cc0-84be-28a17032a9dd,2/6/2023,4314,369,68,French,East Michael,HD,0
7823c5ff-cf53-4e6b-a5de-8e2e35e57226,16a5fa06-6dbe-4116-85af-dab4bfac7e68,8/11/2024,3054,88,48,English,Lake Denisebury,SD,0
dadd0744-5280-4522-babc-0c73db3cdf6b,46cd6b0d-9178-42f9-b0d3-cbb257edaed2,4/25/2024,753,126,92,Chinese,Lanetown,HD,0
d5c5a579-5ebc-4a5a-a62c-79088a75c565,1dc6fb93-5686-4093-b44d-9c34bd4b3445,5/26/2023,759,8,112,English,North Stevenville,HD,0
4b9bde9b-a3e4-44e4-bd29-9dd4e94b385b,fb1a5f14-dd40-4690-b12d-98af2b06de6b,3/18/2024,4459,447,4,English,New Rebecca,4K,0
53618384-d7a7-400d-adbd-20927f865335,396dbcbd-83ab-4b3e-b5bc-89d1024c5a3e,3/23/2024,3013,348,86,French,West Lance,4K,8
c3b35572-baff-43c6-a71d-34e57f2ba5d7,0ee8ae95-4091-4922-9dfb-e0a396658839,6/10/2024,1953,488,133,French,Munozmouth,4K,0
70e34069-769f-4044-aa91-d6243a523f7e,e39ada5a-9e3b-402c-92ef-bba09f27cf6c,4/9/2024,2216,52,80,Chinese,Davidland,SD,0
fd6ee22b-8639-4a54-a618-4ac2bbffe2bd,9999a2fc-c514-48b4-96d2-8598c1aa71ae,5/5/2024,21,351,102,Chinese,Christensenmouth,4K,0
a8900ea7-e958-4d34-be76-9d02b81a053e,0da6d16e-4f71-430c-a3fe-c14dce6fb650,7/1/2022,1399,305,55,Chinese,South Sandraberg,HD,0
acea1f0f-b308-4286-854f-4a536c6e623a,851d115c-2465-4373-b396-257f25b58393,7/5/2024,2,323,108,French,South Kevinton,SD,0
a73e913c-669b-478b-bc76-dbfdb7e14835,0b24a0de-699e-4bab-af50-ffa9f2abbb46,2/18/2024,3386,300,100,Spanish,North Michele,4K,5
959edb2c-f574-4364-aacb-08911ee1f807,42c58c7d-9521-4654-8e72-294118dbd878,2/21/2024,2620,565,82,Chinese,West Rachel,HD,5
b3d4717b-2eb1-43e4-890b-2f247812d204,874c72c7-ab06-4880-90f6-82d9257c4958,8/7/2023,3249,55,37,German,Adamsberg,4K,0
9721a147-b246-46de-aa1a-33f0ccf21319,0cb13130-f55d-4c1b-ba9d-afab99945188,4/8/2024,1364,450,104,Spanish,West Jennifer,HD,0
4128b804-a6c4-4355-8b82-3cb7e3da8b3a,1e050169-7766-4a57-9cb8-6b60e1cc7254,6/26/2024,783,343,105,German,Seanchester,4K,0
c2dcc85b-fb88-4c85-989d-9f176cbc430e,14599950-dc5e-4c76-841b-bc8c6060c84c,7/24/2023,5185,2,43,English,Lake Ronaldview,HD,4
a76dc592-8ac5-438b-bf5b-53022f1933fd,444af109-de1b-4c26-ab75-5cb59259db00,7/27/2024,3757,584,24,French,East Melissa,4K,5
37914c64-6959-487b-88db-b3b993009e10,8f86b5bf-bb16-4a3c-b5c8-41786bddc807,9/10/2023,833,490,44,English,West Keith,SD,0
5fefda51-629b-4e82-a7eb-2bbb69c7583f,c0ab814c-ddde-4f97-96e7-073c615c08a9,11/19/2023,5947,194,120,English,Frankchester,4K,0
27c89347-0e23-4d2b-95d8-648f2604fa0e,6ae2e3c3-2bbe-4fae-abf5-b0561f33a67e,12/15/2022,863,364,51,Spanish,East Josephbury,HD,7
686cae77-6e84-444e-8f73-070e1fbcd54f,fe262015-ee93-4447-834c-86eb5ba389ef,5/1/2024,1869,126,48,German,Donaldside,HD,8
40122b91-6451-4d13-bd7a-8699df619fe0,dd97dabb-a3cb-408f-bd77-27a196ff596d,6/27/2023,1894,91,102,English,Port Tonyamouth,4K,0
0ea84d41-4260-4fb8-8094-557f354dc71d,7c09c4f1-6bb2-4922-b8f0-5c34afbab5d3,2/1/2024,1122,65,78,German,East Teresaburgh,HD,0
2a280a20-5e3f-47c9-ac32-49900e4f7285,35348dab-79ca-481a-bcab-09ea23653938,9/1/2024,1387,415,108,German,Sancheztown,SD,0
4009255a-6024-4ff3-a7b6-1be0d74afc35,9aa1003c-7a74-430c-973b-532e57fd0a3f,2/3/2024,5027,120,129,French,Barberberg,SD,0
6b8be203-262e-474f-a38f-a9f29720da44,79ac5335-8eee-4a7d-be3b-5a9fb56829fd,4/29/2024,611,241,30,Chinese,North Kelly,HD,8
9fb0fd9e-5aae-41e7-8d1b-03fa59bbfc27,8613f6e5-972a-4e4e-b538-479aaab387a0,8/15/2024,3274,173,24,French,Jenniferview,4K,0
6f67e004-c880-4577-9b0c-5466f53b666d,cd0d6aec-f6ab-4da8-905b-564c73863eb7,6/15/2024,5102,252,74,English,Shaunview,HD,0
a58bf1ba-9637-49e4-9ebe-de62f02f307e,33f8530c-d198-4cfb-a2b1-d88d77cfd139,3/29/2024,2237,258,92,Chinese,Richardsonton,HD,0
c70426cc-a040-4eb0-a652-11166e29783a,5c8533a3-e6fb-4752-82e8-b3e1a7b639da,3/12/2024,1808,293,65,German,Port Cassie,HD,0
24a729b0-bc1f-4ae2-89c2-1ec3a5268a71,a60af214-311b-4f92-b4f1-b1654c2dd823,11/2/2022,1282,130,103,English,Nicholasmouth,HD,0
19610cae-232c-4cb2-9bce-141dc66e6d46,dbf533b1-9d97-4dc1-a548-b2fe1aa26640,2/24/2024,2462,433,112,Spanish,Port Carlos,HD,0
f1ab0dc8-6c0e-4970-81d6-c6f2324af25b,0447cfcd-fd17-4715-a966-344087b42d42,12/3/2023,5950,85,72,Chinese,South Dawnfort,SD,0
197d4435-240e-46de-8b59-9a8d09afa5e2,54a7ed7b-370a-4c26-9f10-f319a7ec2846,9/6/2023,1114,144,99,Chinese,Parkerport,4K,4
c0e63c56-8cf5-409d-a339-02a0041074b4,c6fa21ba-68d6-49b6-bec3-d2a5dda76094,6/17/2022,4762,327,7,German,New Sheila,HD,0
51bcb023-1989-4c8d-8c8c-31c38a501084,bb8a634f-4331-4ce4-88dc-84ea32093ff6,11/23/2023,1109,117,126,German,Johnsonberg,4K,6
b0dae10d-bb83-4029-b53d-5e1d6c8f86e8,621c75ba-0867-4411-b991-c33f74ff3964,10/21/2023,203,79,90,English,Lake Matthew,HD,4
273c3866-fa5b-4a1b-ac2f-0c2e56352200,b5ad9135-f056-4520-9155-e5b5887252f1,10/26/2022,2794,561,130,English,West Carolynmouth,SD,0
a37b143e-32a1-4fab-89c1-0e560cbde9b1,795d1bae-137a-4f52-8d39-25c227da875f,8/4/2023,16,218,66,German,Port Andrewville,SD,0
c9932c54-a8b8-4e95-9856-e3081de2ac5f,b442ef92-e827-46ab-8d8b-1d5313e45f8e,6/2/2023,4676,528,71,Spanish,East Joseph,4K,0
63600a78-4fd9-4a05-ac82-37e8b05a984e,83bd0929-9c9a-4068-8510-a9d2be1d6d2a,8/15/2023,3391,189,131,Spanish,North Patricia,HD,5
28e72aec-b73f-46fd-93a6-56f603a6f80e,1735a057-937d-42dc-a9b1-36ee46559fbd,7/27/2023,259,334,82,Spanish,Lake Gregory,4K,0
198de2fa-39bb-4440-9d68-a0bf44e5146a,002c3f91-1d34-438c-b0eb-39aad6df2bea,7/12/2022,4741,374,2,English,Brentmouth,HD,0
fe7c0316-f4c5-4d44-b606-0dfd674476d3,018c5b98-88f0-4753-8cc6-23f65048cdf8,6/20/2024,2437,296,88,Chinese,South Christopher,4K,0
e2ab1bb5-117e-40c6-b936-4472eeac079e,a994f964-63e6-428a-98dc-080e01f0d422,5/16/2024,5793,518,132,French,Port Ronaldville,4K,0
c2f687a9-62b8-4bd9-8c1f-fdf6cb3f0721,59e21f2c-4df1-4373-aa65-fd82ae2844ce,8/14/2024,1940,518,109,German,Port Markport,HD,5
d924a042-1da1-470b-9668-a7bce44adb86,02c69c6e-c637-4ba2-a6d7-4c168cb9a733,7/26/2022,2074,408,121,Spanish,North Lanceburgh,SD,8
fffb6ffe-ddf5-4954-8204-0eb43c07f523,e134c59d-0d42-4e75-93ff-a901054d05f0,8/6/2023,744,9,149,English,West Aaron,SD,4
8bde3dd2-d787-4392-9333-a6e461e6dc7c,130f53cb-1bed-4388-a5e9-d7b70143d6bc,5/2/2023,209,212,106,English,Kelseyview,4K,0
3c66a5fa-0991-42e8-8a43-f556b2504009,762f7e6b-ce21-46b1-9fb6-3b5903bbef1f,9/13/2022,5020,261,37,Spanish,Chadport,SD,0
157e79b6-a0e7-40a6-b1c4-1146f5759381,75e17023-cba2-4f6f-b6cf-1fe99d016d70,12/11/2022,6205,74,31,Chinese,West Annmouth,HD,0
30c3ac13-ca30-45c1-a48d-b83b3e66a6b6,1fd8b862-07b2-41f1-92ef-0fdf566aee23,4/28/2024,4014,173,43,French,North Kathychester,HD,0
f2d3fdec-3647-4039-9ba1-662ea9805930,32aa484e-8801-4e0c-81fb-5b2720248914,5/13/2023,4101,575,97,English,South Jeffrey,SD,0
e2ca942d-c34d-4dac-9660-8eabb8227d03,31a08c5b-be64-4168-8809-a60bb7eb8e57,1/10/2024,2718,145,104,Chinese,Douglasstad,4K,0
ccb222a5-0a58-45f6-9603-4a973bd00c35,dab564f7-dd42-474f-a514-c1bb36a15e55,7/25/2024,2519,495,39,German,Jonathanbury,HD,4
737465a2-0aaa-4d69-95dc-41c8e6a749bf,0a8abb18-ef16-4d88-87e5-467337fd96b2,9/8/2022,2773,581,125,Chinese,Adamchester,HD,8
000d8c31-7308-47bf-b629-74209b7afd24,fa2e0611-401e-4eba-9862-26b5b3d9f3f6,5/3/2022,4414,222,9,French,Morganton,4K,0
66af2ec8-b6f0-4b58-8cc7-826f83db392c,e55d187f-2ab2-48da-b5f7-8aa75848ef2e,7/29/2022,2514,360,136,German,Smithview,SD,5
5bb2dc8a-54f4-4943-9815-fb145ad94376,f83dc314-07a7-4ccd-9a45-1196cd919690,9/25/2023,5174,501,61,Spanish,North Carolstad,HD,0
b876b0da-a7d2-4d26-9bc0-89abb0e1f2d6,302c34ac-2559-48a6-ae9a-6906e343d341,8/12/2024,1666,508,17,English,North Pedro,HD,0
2abe3cf3-64ef-4c8d-b9fc-c4d169c5be46,5603f6b4-fb63-459d-b4f2-09aaee6c3cd5,8/5/2022,2453,183,95,Chinese,Pamelafurt,SD,0
814b02e6-a8a0-417d-bb37-d854c0584ab5,9b8de0ad-a1a0-4eb4-b653-9042bf783c72,8/16/2024,2022,208,50,Chinese,Bethanyside,SD,8
a939836e-4085-4344-8eea-769bb5ef68e0,57dbdbe5-181b-456c-9ae9-a7863ffa3c73,8/2/2022,1912,452,44,French,Burtonland,4K,0
60db2a59-0775-4e6d-852c-e5d8ac09e398,f780ca03-174c-472e-be22-bb40e1360438,8/17/2024,932,242,10,Chinese,New Wesleyton,HD,0
fad27a7e-a098-43e0-9984-fc0881d5f9fb,81889b40-8d9b-4981-a6b6-8739c1fabc26,7/27/2023,3790,344,83,Chinese,Lake Brandon,4K,8
8a0ff36b-69f3-4d12-8d36-6fb4960ae6c5,18ecdcc4-b625-4169-a0d3-5e8dfbf93e62,7/28/2024,5644,197,44,French,Phillipsburgh,SD,0
abe5ceea-a2e5-48d5-9609-5fa3c031f38d,35259d05-32e8-4a9d-871d-efaf1c5e4ad5,1/11/2024,1734,364,130,French,East Thomasfurt,4K,0
8f046dd8-8613-4a53-9e19-4ff97c9dc945,44ef8410-03b8-4c89-9202-e863dc168f2d,6/15/2024,2434,548,85,English,West Amy,HD,7
3128e6d8-8845-47e2-b7f8-44c6ac557acf,f56413f0-48e1-4d84-9f9e-16e62b08040f,10/8/2023,3330,193,21,German,East Robertville,4K,7
b21bdb0d-4854-429e-b54f-d2e372f7874a,cf66b032-45c3-40c7-a63b-dc81fd95e2f5,5/14/2024,5864,423,103,English,Transhire,4K,0
8a514bb2-b7de-4595-bdcf-b3e135ab99be,82037d0c-a39a-484d-8904-7286d0d91452,6/19/2024,8,376,117,French,Armstrongview,4K,4
e2c813b4-6dfe-4349-9e47-5117e9ea8ac1,0cfc311e-8772-4d44-8d73-9382eca1244a,6/5/2024,4092,169,84,German,Lake Joelbury,SD,6
fd597e84-ac1c-4d6a-b9b2-f9e4bd357408,7d4f356f-40fc-4899-bf68-66e88899abac,6/8/2023,3696,491,99,French,New Jasonland,HD,5
600f700b-0a5f-4ab0-b341-bc509ba2705d,4d3f12e4-4dd4-4910-b192-5ae8069b6823,8/10/2023,88,577,82,Spanish,Emilyborough,SD,0
0fc1f420-0e9f-498b-96d4-dcb4302199d9,ee27ea94-3df5-4ae5-990d-6e08b5f372f1,1/10/2023,2596,365,32,German,Jonesmouth,4K,5
c2dcc85b-fb88-4c85-989d-9f176cbc430e,08cc55ca-c651-41bc-940e-52d0a746637c,6/10/2023,2899,399,100,English,East Timothy,SD,8
8c371f66-8775-44a6-b262-eb69ec818e64,191be8af-1d26-49bf-9788-1ec7983cc471,7/15/2023,5986,539,65,Spanish,Brownville,HD,8
d32e55ae-994f-4854-a407-4d665d55342e,9c851153-ebe8-43d5-a691-563324090c03,11/4/2023,169,8,56,English,Port Natalie,4K,0
e442d962-d2f8-4ecb-b94a-7f85ae19a1c7,6b260328-872c-4a49-a588-7cc6c05aacf6,5/31/2024,4386,152,46,Spanish,Port Michaelchester,4K,0
a8900ea7-e958-4d34-be76-9d02b81a053e,acaf5b24-bbfb-4ab5-81e4-46ce5fa24361,5/28/2022,1399,130,53,German,Lake Jamesfurt,SD,0
fe7c0316-f4c5-4d44-b606-0dfd674476d3,6ae62b18-6bfc-4787-a740-1133bb90bea2,6/12/2024,1700,49,11,French,West Markton,HD,0
f51abcdc-2ef1-44a8-a91b-5a1c7c84c605,dc7a3a59-3e2d-4537-a4e6-a35020c174a9,8/9/2024,3634,386,106,French,Wrightview,4K,0
f210f695-63f1-42c5-bbfd-94e6106525ee,226e85d4-dcf5-403b-bf38-d594c4e7c4d5,8/28/2024,2217,166,121,French,Jessicaberg,HD,0
1f9b0d2d-0a86-414c-9209-bb60b623173a,92bcfacb-6776-41ff-be88-01361a3f7be6,10/26/2022,3075,27,89,Chinese,Marshallmouth,4K,0
16f0e951-9824-441a-bcb4-c106355df11b,14fcd3ca-d38f-46fb-be43-a91fe61f6222,8/22/2024,2471,160,20,Spanish,Lake Ashley,4K,0
e275ec6b-4a1a-4c4b-acf9-0bad5c441eb0,f923b277-d670-490b-a12e-9a81d5390a12,8/6/2024,3468,184,14,Chinese,Lake April,SD,0
0c3ac767-67b2-49ee-8d41-fdadb9a7999b,9ca16f0f-6edb-4ed7-9d41-98181aaa18fd,9/2/2023,1449,400,101,German,Lake Matthewmouth,HD,0
7fc1beec-cb91-46b6-a5d5-fa01e46aeb5f,1cf9a10d-2afa-4d62-a89e-4589a21195b3,5/26/2024,1189,103,17,English,South Joshuamouth,SD,0
c02c4626-1c89-4491-a8ad-7e93cb459883,b7f3aced-e6a3-4c4d-801d-4196e6d84189,2/22/2023,1064,560,51,English,Allisonborough,SD,0
f2cf3baf-1b60-4f40-bec2-c1ae223b01a3,ac7e8353-3bb1-4c96-88d6-2fdfa255890d,7/16/2024,4322,30,51,French,Port Matthew,SD,0
04306208-d89e-4d54-bb8c-6f3d86130683,c08869f8-24b8-4704-aa5a-87e97095ef8c,4/11/2024,1439,88,97,Chinese,North Stefanieshire,4K,8
db95935b-e590-4df8-9bae-dac15b29e50f,bc8ea930-5722-4e11-8041-5b45226838a5,12/8/2022,4571,370,36,Spanish,Jamesside,HD,0
1df1fa63-1cc4-4917-a475-6ed320906ab1,98959fcf-5481-4435-80eb-359dac855a2d,4/22/2022,3353,37,88,English,Lopezview,4K,0
ee207718-d809-4fcf-afe4-973b9a1433dd,43c78c8d-cdae-43ef-9124-26731ddcff70,3/14/2023,97,193,75,German,East Jasonburgh,4K,0
44446987-8d0f-4b89-a192-c7dbb137285e,ea1d9676-725d-4de1-9627-2758b9ab207c,7/22/2024,96,555,136,Spanish,North Kelly,4K,0
c3a5e605-c146-4682-af41-5077630269d9,dce7a547-c0be-47b9-b8a7-663a251491c9,9/29/2022,136,271,111,German,Tylerborough,HD,0
dd8e1262-7b44-4667-bacb-4d9f0947a5be,adc905db-5b86-4444-b2ea-dbfbdc0dd988,8/6/2024,4087,16,5,Spanish,Kingville,SD,0
abe5ceea-a2e5-48d5-9609-5fa3c031f38d,4e0ad22b-1b04-43b3-9e3d-ef9a2342e8db,6/2/2024,2431,183,95,German,Ashleyshire,HD,0
3128e6d8-8845-47e2-b7f8-44c6ac557acf,1c028904-c544-4883-982c-832ded51f0a3,6/13/2023,3330,557,108,German,South Jane,4K,7
1725e2b5-6a2c-4781-a69e-99c1f2ac646b,83325888-1587-4fd5-8699-9c70ce8b6915,11/19/2023,2075,582,91,English,Moralesland,HD,4
544cc96f-33b6-4536-9f2a-6170198f397d,9f9d8a3e-98d3-447c-889c-6385968b9d81,2/14/2024,1042,362,114,German,Rebeccaberg,SD,4
e2634ce1-d4a4-45a3-91de-ef15b8ea78c2,ca9d704f-8fc5-4495-a5a6-3f908b3077df,8/10/2024,3271,74,40,English,Pughtown,SD,6
063c3c57-ea7e-42d2-ba7c-f0d35896e2da,0374e5a7-48f8-47fc-a468-4f9cc9a62438,5/17/2024,3538,13,112,English,Sarahland,HD,5
21da6f1c-07da-4995-90b2-f1c06c429497,6eb33102-fd77-4d42-8671-b4e5ce82c4b3,7/12/2022,1207,445,52,Chinese,Annhaven,HD,0
56761613-5706-4886-96ac-02b024b037f8,69e2d7dc-b7a9-4d2b-9108-aa7b36637406,8/18/2024,824,170,114,French,East Eugenehaven,4K,8
08640bdc-a31f-4744-894f-0777af43f1b7,cba5b7a8-6ed2-4160-9593-6dfbdad63b74,8/4/2023,2802,442,99,German,Lake Cody,HD,0
9ea795cf-4e8a-45e9-afaf-c9a0cce77b23,2826ca97-728e-4e97-a0d8-b75b33d4855b,12/20/2023,5302,54,67,German,Port Michelechester,SD,0
10c30300-3025-4a22-b398-4e0a8c99f4d0,ba7fe4a0-aa81-4b1d-9eea-7f6ff252bd3c,2/13/2022,3834,93,95,French,Gutierrezshire,4K,0
026649df-667f-4953-94f5-21f617b1b79a,e4de9809-b1cb-4774-86d5-5a75d848de81,3/25/2023,3835,502,29,Spanish,East Amymouth,4K,0
e0d194d7-0afb-425b-a801-7035fc783df9,8f4823e3-f279-4fa5-b4d4-a06042679410,10/17/2023,2977,310,88,English,Vasquezmouth,SD,8
62e965bd-298d-488a-9ab6-53d64a2368a1,6d18c7be-5827-4d49-80cf-bba339aba1fb,10/28/2023,5911,253,50,French,Timothybury,4K,8
5bbd5891-8b10-49e8-8430-836dabc0082c,b5b2b7ff-a067-46b0-b8d8-70b805740ed5,10/22/2023,1217,136,98,Chinese,North Amber,4K,5
d6edffcd-b06d-42f8-bc2b-e630c2125ab9,0d1fa3b1-bcfe-43ba-bc49-c6cb0634147a,8/4/2024,3258,45,106,English,Port Richard,4K,5
f68b4792-1bab-4a11-9db8-5f1580dfd0be,f7d663cb-ec52-43d7-95b1-f9de45495f1e,4/16/2023,4485,287,0,Spanish,New Taylor,SD,0
e49b2a62-1063-48b1-b9d0-487fcd83d86d,15f418b7-a68e-4c02-a6d0-0f9fe366e8d9,2/19/2024,5045,45,106,German,East Jose,4K,6
