User_ID,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid,Subscription_Status
cacf2e25-b7e1-4eee-814f-8b6437d51bac,4/27/2023,1/26/2024,$15.00,Monthly,TRUE,Premium
fbf8b1e7-9d68-499b-a763-51bb784c1ff5,4/11/2024,6/22/2024,$15.00,Monthly,TRUE,Premium
53087fa5-eb25-4432-94e7-0dfcc8d54ee9,11/18/2022,,$0.00,,FALSE,Freemium
7379d049-3891-427e-b899-a1b4214f62ad,6/1/2024,8/29/2024,$120.00,Yearly,TRUE,Premium
85587865-01a2-470d-be7e-1455a9cf1731,11/7/2023,4/17/2024,$15.00,Monthly,TRUE,Premium
19610cae-232c-4cb2-9bce-141dc66e6d46,12/11/2023,3/5/2024,$120.00,Yearly,TRUE,Premium
eecdc7cb-76bf-46fc-bfa5-982e3a818785,2/25/2022,,$0.00,,FALSE,Freemium
77173393-9c41-47d0-8629-7c785770223d,9/25/2022,,$15.00,Monthly,TRUE,Premium
6934bc42-f42e-4b11-8b1f-a060d590a92a,2/13/2022,,$120.00,Yearly,TRUE,Premium
1bbf850f-2886-457c-ae21-ece331d5f9a9,8/28/2023,9/22/2023,$120.00,Yearly,TRUE,Premium
d31b5dea-66e0-4544-9878-524a0ff74e74,3/22/2022,5/13/2023,$120.00,Yearly,TRUE,Premium
2ca06518-9b82-4a1a-a321-8761f7c0c36b,8/25/2024,,$120.00,Yearly,TRUE,Premium
cd6ffa62-d788-4dd5-9447-69b67b81ce5a,8/1/2022,6/20/2023,$0.00,,FALSE,Freemium
d562bd64-3948-4cbf-9946-5e04764b4e38,8/1/2024,,$0.00,,FALSE,Freemium
04894cab-d26e-4441-a6f8-58d236b70e00,8/8/2023,,$15.00,Monthly,TRUE,Premium
497c590f-6674-445b-a523-c30f363e9ad6,1/25/2023,,$0.00,,FALSE,Freemium
aaf612c9-3220-46da-a37f-1b21d912092e,5/3/2024,5/9/2024,$120.00,Yearly,TRUE,Premium
3e8772fd-e032-498a-93ec-37b62ce04640,3/5/2023,,$0.00,,FALSE,Freemium
db641091-5469-4f4d-a481-6ed855f49e02,11/19/2023,,$120.00,Yearly,TRUE,Premium
52752187-8bf2-48db-86bf-b4cfadf6f97f,2/20/2023,8/4/2024,$0.00,,FALSE,Freemium
bf5d000f-dfdb-45e3-83a2-7f64c25e16a1,5/7/2023,,$15.00,Monthly,TRUE,Premium
8a189b46-73c2-4f53-9231-aa669f6f3bec,5/8/2024,,$0.00,,FALSE,Freemium
df94ffb5-7df7-4c7b-98e3-0e209d071f32,2/26/2024,4/20/2024,$120.00,Yearly,TRUE,Premium
9db3917f-0f99-4f10-a96e-a87085008c95,7/12/2022,,$120.00,Yearly,TRUE,Premium
63c3e45b-1ff0-4971-9f42-a9afa5c78b3a,1/30/2024,,$0.00,,FALSE,Freemium
e47de0d9-0eee-44b6-a3f7-60aaf308cb7e,3/24/2023,,$120.00,Yearly,TRUE,Premium
0f5e9162-8c7a-4dc5-92f0-5e971df4575d,12/15/2022,,$120.00,Yearly,TRUE,Premium
000be641-412f-443a-9055-44fed4177754,2/26/2023,6/19/2023,$0.00,,FALSE,Freemium
263361a2-ac09-4172-af0f-487c38bb8856,9/12/2023,,$0.00,,FALSE,Freemium
72e1e3a1-cec0-44cc-b666-9973b746f832,10/15/2022,,$0.00,,FALSE,Freemium
b1e05671-2480-430a-a96b-d929af00850d,12/9/2023,7/18/2024,$0.00,,FALSE,Freemium
8c605c1b-eb01-4d65-8089-f6323e42d4cf,9/9/2023,,$0.00,,FALSE,Freemium
1ba27b09-4017-47b1-8b6a-8d6d491aaa24,2/10/2024,5/7/2024,$15.00,Monthly,TRUE,Premium
ad8d6407-03a1-49b6-b568-15f25001cc6e,6/15/2022,6/16/2023,$15.00,Monthly,TRUE,Premium
db3bb336-c5f7-47bf-b5b2-922590dc2438,5/14/2024,,$15.00,Monthly,TRUE,Premium
994033a3-36f6-47ca-9405-a0f5d71ae02b,3/17/2024,,$120.00,Yearly,TRUE,Premium
5855fd50-2bed-4c68-8741-d5195114a82f,8/5/2024,,$0.00,,FALSE,Freemium
250b2e2d-0f00-4750-a343-da47b6299ad1,3/14/2023,,$120.00,Yearly,TRUE,Premium
5314d501-e718-436b-a986-35ae7b9d0df5,8/24/2024,,$15.00,Monthly,TRUE,Premium
6bb2f6ac-ae0b-419a-987f-2619f3dafe13,6/1/2022,,$0.00,,FALSE,Freemium
476da1b7-d8da-4ca7-8c6d-8eb12710236e,6/4/2023,,$0.00,,FALSE,Freemium
244ceacb-bd52-4da7-b161-e42bfe3aecfc,1/15/2022,6/4/2024,$120.00,Yearly,TRUE,Premium
40bff549-32ae-4e21-8b36-5b525f76be2c,7/8/2023,,$15.00,Monthly,TRUE,Premium
8db14b95-f4a4-4718-af53-de2f4848f48a,9/13/2023,,$15.00,Monthly,TRUE,Premium
46ed2c5a-f343-42c8-aa40-47728ed19e57,2/27/2023,,$0.00,,FALSE,Freemium
67e0cd7c-c7df-4047-bc6b-f17524319840,3/27/2024,,$15.00,Monthly,TRUE,Premium
9f94550d-8a18-4888-9c29-ed574758a12b,10/16/2022,,$15.00,Monthly,TRUE,Premium
dd9e9516-8656-4681-8423-84cca11181f5,10/19/2022,,$120.00,Yearly,TRUE,Premium
def6040e-2a5b-4bc7-a72f-921b985da5dc,2/9/2024,,$15.00,Monthly,TRUE,Premium
ea4f577a-4dbd-4f8c-b122-7a4e990df35c,1/25/2024,8/17/2024,$15.00,Monthly,TRUE,Premium
d09991b6-b97d-49a0-8682-92b8a9fe24e3,3/16/2024,,$120.00,Yearly,TRUE,Premium
9990f8a2-1444-475c-9fcf-2b2058d226f4,9/16/2022,1/5/2024,$120.00,Yearly,TRUE,Premium
d7ac08e9-d672-4e6b-b91c-cc00d9391b10,12/12/2022,,$120.00,Yearly,TRUE,Premium
62de0cea-4175-4039-aeac-4cbe1d0cb83c,12/3/2022,6/10/2024,$0.00,,FALSE,Freemium
84389c05-e2e7-46c6-9d8c-dfdec06fd433,3/6/2022,,$15.00,Monthly,TRUE,Premium
6028739d-bf99-47d2-b0b7-37797a4aa870,3/14/2023,,$15.00,Monthly,TRUE,Premium
28e36eb7-12ce-46dc-9887-27a16edb1fa0,10/1/2022,7/23/2023,$120.00,Yearly,TRUE,Premium
b67c00a8-a026-4448-bbd4-4e45048c91e5,5/29/2023,,$0.00,,FALSE,Freemium
b4eff451-1af5-4838-82c3-dc8c4d0054eb,12/27/2023,,$0.00,,FALSE,Freemium
9d0d5be6-1948-4554-b00b-c3731afbde82,11/4/2022,2/22/2023,$15.00,Monthly,TRUE,Premium
17b5fac6-b479-4d29-89ed-330833d12dce,5/6/2023,,$15.00,Monthly,TRUE,Premium
fe4b7149-702c-4066-b285-e3e4c11b78db,2/4/2022,8/20/2022,$0.00,,FALSE,Freemium
abf61fa6-c4ea-4708-afbb-86ac21d1f8b6,2/25/2024,,$15.00,Monthly,TRUE,Premium
a96dd2de-355c-4e35-8210-738bc5ef9d2c,5/30/2023,1/14/2024,$0.00,,FALSE,Freemium
e62e3753-6e7c-44b1-ae73-f3219a80bea5,5/26/2024,6/15/2024,$0.00,,FALSE,Freemium
ce9b01be-86e6-4803-95f3-b102cb009d86,7/12/2022,11/23/2023,$0.00,,FALSE,Freemium
7c399022-c922-4df3-96f4-7a588bb95fa0,1/19/2023,2/19/2024,$120.00,Yearly,TRUE,Premium
918af8e3-3ecc-4a27-afd9-43e775f81b89,12/20/2022,5/25/2023,$0.00,,FALSE,Freemium
d6bfe29a-bb47-42d4-8f1f-a8e4ebfe17eb,5/24/2022,,$120.00,Yearly,TRUE,Premium
fa42c596-ca89-4bdf-a976-fc48d2a8c896,9/15/2022,,$0.00,,FALSE,Freemium
cbbe6891-3422-44f2-9808-5768b6f6abef,12/25/2023,1/16/2024,$0.00,,FALSE,Freemium
61b49a56-61cb-4db7-ba7f-d47937e78fcd,5/26/2023,,$15.00,Monthly,TRUE,Premium
2af64969-9cae-471e-bf0e-5607a3f9dc10,5/7/2024,,$15.00,Monthly,TRUE,Premium
46326e47-df97-43cd-a81e-b567c612220f,7/10/2024,8/24/2024,$0.00,,FALSE,Freemium
b74ddbf3-50a6-4588-b653-83dd937fc7a4,10/14/2022,12/14/2022,$120.00,Yearly,TRUE,Premium
901d2591-e4c2-491e-a793-58cf30b9fa89,10/18/2022,2/10/2024,$15.00,Monthly,TRUE,Premium
f135e8ce-27be-4eea-a520-fd198dead2ac,9/15/2022,,$0.00,,FALSE,Freemium
f210f695-63f1-42c5-bbfd-94e6106525ee,8/24/2024,,$15.00,Monthly,TRUE,Premium
e9f519d5-cad4-402b-be11-569b52f365de,12/30/2023,,$15.00,Monthly,TRUE,Premium
5130e533-5aaa-4e35-be77-94aaaa303600,4/3/2022,9/13/2023,$120.00,Yearly,TRUE,Premium
acb6f5b8-1503-4996-9af7-dfb8c8cc617f,9/26/2023,10/13/2023,$120.00,Yearly,TRUE,Premium
544e3d2e-d6f2-475b-8ba6-c6097d2a6273,7/4/2024,,$15.00,Monthly,TRUE,Premium
31875455-2870-4202-a4de-53b62d06a833,7/7/2023,3/25/2024,$0.00,,FALSE,Freemium
eb239244-e0d1-404c-af18-f43c26308884,2/14/2022,,$120.00,Yearly,TRUE,Premium
e0177fbb-dc23-47d8-b03f-29078ec0958f,9/26/2022,,$0.00,,FALSE,Freemium
c8a97cf6-94c2-4875-a24b-a95bf213e22d,3/12/2023,4/15/2024,$0.00,,FALSE,Freemium
46988057-d65f-4dac-af70-699e96936d00,10/6/2023,,$15.00,Monthly,TRUE,Premium
64a6ca84-1f83-4131-b6e0-80bd1cf1aad0,10/29/2023,2/2/2024,$15.00,Monthly,TRUE,Premium
eff260f2-9fd0-477d-b91c-f383f1c296d4,11/26/2022,8/6/2023,$120.00,Yearly,TRUE,Premium
ab65228f-e2c9-452d-a911-ab4998101921,9/17/2022,,$120.00,Yearly,TRUE,Premium
114d5ebe-5ae6-43f5-a5c5-1198f4cc8cee,7/1/2023,,$120.00,Yearly,TRUE,Premium
90de29d2-8d26-49be-bb74-f4cf92955ddb,1/12/2024,,$120.00,Yearly,TRUE,Premium
2dec98a9-af5b-4777-9b19-17f5a960d374,5/23/2024,,$0.00,,FALSE,Freemium
0b96cf7f-3d6c-4279-ac5a-b3a7c0c8c6a5,6/12/2023,11/29/2023,$0.00,,FALSE,Freemium
4b4e0642-0c02-4b71-ace9-0296eaa08d65,4/15/2023,,$15.00,Monthly,TRUE,Premium
e33cd786-ffa4-4f44-91df-e2a12fdabaaa,4/18/2024,,$15.00,Monthly,TRUE,Premium
6ef5c6c2-d9d5-450c-9779-1c3eb8d60614,7/9/2022,,$120.00,Yearly,TRUE,Premium
7624f04a-a086-4840-8a39-915e2019f37e,1/5/2022,,$15.00,Monthly,TRUE,Premium
7928fab9-f33f-47c4-90e7-b8815a784106,1/13/2022,,$0.00,,FALSE,Freemium
2ddb5e06-c339-469f-b231-71fe6541f8d9,3/2/2024,,$120.00,Yearly,TRUE,Premium
4d7c25ef-de3d-4d1e-b838-9bee04e55595,8/24/2024,8/30/2024,$120.00,Yearly,TRUE,Premium
bb5fbdf3-2887-491b-886c-2ecf318cc26f,10/15/2023,,$120.00,Yearly,TRUE,Premium
128fb035-2f79-4f04-9dda-9cb1fc7272ed,3/25/2022,6/30/2023,$0.00,,FALSE,Freemium
ef9fc95f-a582-4fe7-9ec0-c416be26d559,4/15/2024,8/5/2024,$0.00,,FALSE,Freemium
9d35ebf9-d518-4374-a9a5-9cc7fb8a4a61,1/24/2023,,$120.00,Yearly,TRUE,Premium
5aacb296-7696-40f1-83d0-b2ab8d4be1d2,12/14/2023,2/24/2024,$120.00,Yearly,TRUE,Premium
cc74ab76-93fe-4ff9-a6d1-3fe82a2ad6cb,2/18/2022,4/7/2022,$0.00,,FALSE,Freemium
02e72283-86c5-4ad6-91d9-1a3b9cd87d2b,6/1/2022,,$120.00,Yearly,TRUE,Premium
ec9e275a-5b18-45b0-9872-5b1484afc0f3,5/29/2023,4/30/2024,$15.00,Monthly,TRUE,Premium
a4796045-67a3-43dd-b4fd-e8d74aa3b215,2/17/2024,8/9/2024,$0.00,,FALSE,Freemium
f1d9e36d-a2a2-4be5-9ac2-8954ecd0e3d1,1/9/2023,,$0.00,,FALSE,Freemium
6d064879-6d2b-44c9-8cf0-bfe2c544329d,4/18/2023,3/25/2024,$120.00,Yearly,TRUE,Premium
4d3f97a4-b1f2-41dc-b82c-5af9582098ec,8/31/2024,,$15.00,Monthly,TRUE,Premium
95c1cf4f-3699-4411-8672-0670465e685f,8/4/2024,8/6/2024,$120.00,Yearly,TRUE,Premium
5bcbc784-4ce6-4766-878c-2003a0be6735,7/3/2023,,$120.00,Yearly,TRUE,Premium
8e4b1fa4-9cd5-4f43-97f7-80d7c558bdd6,6/17/2024,8/18/2024,$15.00,Monthly,TRUE,Premium
613423ea-4aa4-4be8-be1f-6dd3eb0074df,8/19/2024,8/25/2024,$15.00,Monthly,TRUE,Premium
54ae2b93-683d-4cc4-85ca-cd3facd6b0fa,8/14/2024,,$120.00,Yearly,TRUE,Premium
51b2584e-18a8-4e52-a113-398e3f4aaf44,5/3/2022,,$120.00,Yearly,TRUE,Premium
23ba2c56-ebb8-4b97-9c3d-d27985622080,6/2/2024,,$120.00,Yearly,TRUE,Premium
b9e8c2fb-5501-460b-9b9c-f9532a2692a5,8/3/2024,8/22/2024,$120.00,Yearly,TRUE,Premium
c953e75c-5dcc-41b0-8972-b170b89f842f,1/6/2023,,$120.00,Yearly,TRUE,Premium
5e905dbb-7e5b-495f-bb23-7981e4f5e072,2/3/2024,,$15.00,Monthly,TRUE,Premium
43dc87a3-a1f5-473c-8118-11797b17338f,10/15/2022,,$0.00,,FALSE,Freemium
c3b35572-baff-43c6-a71d-34e57f2ba5d7,5/10/2024,,$120.00,Yearly,TRUE,Premium
d50b077c-1974-4113-b00a-57f3daab61c2,11/16/2023,,$120.00,Yearly,TRUE,Premium
3781f8ce-8862-4c66-acf7-5501756d46b0,12/31/2023,1/23/2024,$15.00,Monthly,TRUE,Premium
28779187-e586-4d2b-aa00-c44b9da3339d,7/25/2024,,$0.00,,FALSE,Freemium
a3dce58c-3b8e-4433-8048-89c5e5394afb,9/2/2023,5/23/2024,$0.00,,FALSE,Freemium
7c2b92e0-f9a0-4d6e-9552-d86975636872,10/6/2023,5/26/2024,$120.00,Yearly,TRUE,Premium
ba7e6d52-61a3-4867-bbfc-4807a805919c,3/19/2022,,$0.00,,FALSE,Freemium
2082637c-2586-409e-badd-e70d2672c111,1/20/2022,9/27/2022,$15.00,Monthly,TRUE,Premium
cd309e58-a945-4204-9241-79a3e1b5668b,7/13/2022,,$15.00,Monthly,TRUE,Premium
3c3d1617-ea84-4ac1-b433-bb7cf2b07e01,10/25/2023,8/30/2024,$0.00,,FALSE,Freemium
3a54efee-9b65-48bb-8c78-f7ca31b4803d,7/26/2024,,$15.00,Monthly,TRUE,Premium
f131d04d-7573-43f4-b65e-d28e07daafd0,9/1/2024,,$120.00,Yearly,TRUE,Premium
5aeb970b-b76b-43d0-b3b7-f8e9622d6a10,5/6/2024,5/23/2024,$15.00,Monthly,TRUE,Premium
c3f62504-87ad-4f3d-bd59-a14cde763a9f,4/15/2023,7/25/2024,$120.00,Yearly,TRUE,Premium
36115ff8-25dc-406f-803c-f481d1e179d6,10/26/2022,,$15.00,Monthly,TRUE,Premium
1fa7a9ed-f432-4f32-9262-e583bd8b27cf,5/3/2022,8/13/2023,$0.00,,FALSE,Freemium
4d925a6b-ec99-4b4a-bd25-c3e4ab574b68,5/22/2024,,$120.00,Yearly,TRUE,Premium
8290d6c8-5f97-4c38-865f-f841bc350fd4,2/11/2022,,$120.00,Yearly,TRUE,Premium
41e1beaf-71cf-4537-8545-86a446eb47e4,8/13/2024,8/23/2024,$120.00,Yearly,TRUE,Premium
8a0ff36b-69f3-4d12-8d36-6fb4960ae6c5,3/10/2023,,$15.00,Monthly,TRUE,Premium
6840ada0-5fb2-4ad6-9084-80a8ecc86bfc,3/25/2022,10/10/2022,$0.00,,FALSE,Freemium
3e3f3f9a-5c5c-425b-9877-a96407c3c7c4,7/5/2024,8/7/2024,$120.00,Yearly,TRUE,Premium
1e909851-3085-49d1-ac0d-48ff370a1aa7,8/9/2022,5/20/2023,$15.00,Monthly,TRUE,Premium
21519111-e4ca-403a-8ea8-68cc98ae941f,10/23/2023,2/5/2024,$120.00,Yearly,TRUE,Premium
1733f4e4-45a0-41a5-abee-11ae4b64c410,3/28/2024,,$0.00,,FALSE,Freemium
596cb44b-9fc1-4dbb-b973-f72a9bc8e5ca,1/13/2022,,$15.00,Monthly,TRUE,Premium
8cbfe5c9-70cb-48cd-b92c-e64f2706a098,8/11/2023,8/7/2024,$0.00,,FALSE,Freemium
551c5530-544c-411a-90a2-074d0e90bd35,5/25/2023,,$0.00,,FALSE,Freemium
ef0d07be-4a0e-4252-8e27-45743d492ea7,3/24/2023,10/20/2023,$15.00,Monthly,TRUE,Premium
a8d9f3c7-9d51-40d7-aed8-2f69beebb0f7,10/30/2022,,$120.00,Yearly,TRUE,Premium
30cdd74a-a36e-4927-967f-8c274a9bdeb4,3/26/2024,,$120.00,Yearly,TRUE,Premium
84c98a60-8472-4cf6-8b19-9bf2c4f690cf,10/15/2023,,$0.00,,FALSE,Freemium
d827fb6e-bbac-4014-805c-1b41746a0559,1/11/2024,1/20/2024,$120.00,Yearly,TRUE,Premium
0705dd1c-a48b-4dd8-a8b5-f4910a4cd021,4/13/2023,4/22/2023,$0.00,,FALSE,Freemium
c1702007-aa45-431f-8f0e-cf43b9391a07,6/7/2023,4/5/2024,$120.00,Yearly,TRUE,Premium
14086646-663e-4114-a08f-bcd34c929ebd,5/9/2024,,$120.00,Yearly,TRUE,Premium
6986aef4-598a-436f-abbb-834d38dd3453,10/11/2022,,$15.00,Monthly,TRUE,Premium
7c2b19ee-f4e7-40d6-8f59-697a3a73cd2e,4/27/2022,,$120.00,Yearly,TRUE,Premium
b93d909b-aeca-47f0-a396-d4726e9ab239,8/29/2023,,$120.00,Yearly,TRUE,Premium
0bbd51e2-2908-40e4-8d1a-0f4e4b77176f,12/17/2022,,$0.00,,FALSE,Freemium
9338f3c4-06d7-4d2e-9f23-29e9729e1a3d,4/23/2022,5/29/2022,$120.00,Yearly,TRUE,Premium
74c25a01-ea8e-49b5-877c-4ad0cb52292e,5/13/2022,,$0.00,,FALSE,Freemium
aa7b7597-da09-402a-a3d2-ca09d80fad2e,10/7/2023,6/16/2024,$120.00,Yearly,TRUE,Premium
47aab6c3-3eef-4371-be88-48d191ab8f14,2/15/2022,,$15.00,Monthly,TRUE,Premium
f7aa6674-c0bf-45c0-bf96-afb7424aa164,4/8/2023,,$120.00,Yearly,TRUE,Premium
5e8a43d3-c0c5-435d-bdb0-7412d8f1ce75,2/22/2024,7/23/2024,$120.00,Yearly,TRUE,Premium
bcce470f-3b3a-400b-a5ad-4560e11a08f4,2/25/2022,3/25/2024,$0.00,,FALSE,Freemium
5dc676e9-6b2b-4f58-ab06-48a735c628c9,9/24/2023,6/10/2024,$0.00,,FALSE,Freemium
44446987-8d0f-4b89-a192-c7dbb137285e,7/20/2024,,$120.00,Yearly,TRUE,Premium
e53dfc52-36ab-4f00-9d49-5e537ecc67d6,2/14/2022,6/21/2022,$15.00,Monthly,TRUE,Premium
6f3953d9-868f-4c41-9fdb-529dd794dc5b,5/29/2022,,$0.00,,FALSE,Freemium
c12b1481-fa26-4642-81cb-d7c77eace902,6/28/2024,,$0.00,,FALSE,Freemium
297e29a0-e18f-406f-bd49-4c4bfb84e50a,3/6/2022,,$15.00,Monthly,TRUE,Premium
f68b4792-1bab-4a11-9db8-5f1580dfd0be,4/8/2023,12/17/2023,$120.00,Yearly,TRUE,Premium
5aa89e72-2cc1-481d-90f7-a4992584bfa5,5/23/2024,,$120.00,Yearly,TRUE,Premium
679f4744-32f2-44ec-b07f-2d86cc9743ab,11/13/2022,,$120.00,Yearly,TRUE,Premium
e0a3c4e6-f14c-4401-a6e7-8198be8b98a9,6/16/2022,7/10/2024,$120.00,Yearly,TRUE,Premium
f56fb585-ee6d-4122-b2a8-0e537ad06178,2/16/2024,,$0.00,,FALSE,Freemium
e275ec6b-4a1a-4c4b-acf9-0bad5c441eb0,9/18/2023,,$120.00,Yearly,TRUE,Premium
0b349da5-fda0-43a1-955a-52f00f64f5ea,4/5/2024,,$15.00,Monthly,TRUE,Premium
01bb9d1e-d24d-4ce3-b018-38f2a39b0332,4/23/2024,,$15.00,Monthly,TRUE,Premium
3b138650-024c-4002-aebd-f61b21e15705,7/7/2023,9/23/2023,$120.00,Yearly,TRUE,Premium
bfb93e02-b37f-4680-a274-87ca73b26ef0,2/24/2022,,$120.00,Yearly,TRUE,Premium
e303054f-04f4-4585-99e3-b3eabcb553b8,9/23/2022,7/11/2024,$120.00,Yearly,TRUE,Premium
3b3a1b8f-ef49-46c6-accf-c72ecf8ac014,12/6/2023,4/9/2024,$120.00,Yearly,TRUE,Premium
46a05b1b-5e42-4d01-8ff2-78092b1cd49e,9/19/2023,,$0.00,,FALSE,Freemium
ad72ad09-b79b-4243-9ab5-857ea2447de2,3/22/2024,5/31/2024,$0.00,,FALSE,Freemium
d78e2785-e7f3-42da-aff6-3db02313c4af,11/28/2023,,$120.00,Yearly,TRUE,Premium
e25e297b-548d-4440-9611-6815bd3bd531,9/15/2022,3/11/2023,$15.00,Monthly,TRUE,Premium
218264d9-a05b-45bf-b6a8-53de477b77db,12/31/2022,,$120.00,Yearly,TRUE,Premium
0dbb49ae-1a6f-4fa3-909c-7f896b6dc270,5/17/2022,10/20/2022,$120.00,Yearly,TRUE,Premium
d0f33a09-adcd-4076-9094-a7028cff09eb,7/10/2024,7/21/2024,$120.00,Yearly,TRUE,Premium
39a7abc9-fb66-4502-b714-f16828291aa4,12/7/2023,4/16/2024,$15.00,Monthly,TRUE,Premium
ab9574ed-5d2f-42ea-abc6-022efa62fa3b,9/9/2022,12/17/2022,$0.00,,FALSE,Freemium
ee90f1bb-5919-4d3c-9d8a-168f035dd3ea,9/10/2022,1/3/2023,$15.00,Monthly,TRUE,Premium
3bc8a343-b72d-4af0-b252-292c7f1ac7c6,4/3/2023,7/31/2024,$0.00,,FALSE,Freemium
34d3257a-39ca-47a6-907c-6eeefc9ed067,3/30/2024,6/11/2024,$0.00,,FALSE,Freemium
e442d962-d2f8-4ecb-b94a-7f85ae19a1c7,1/7/2024,,$120.00,Yearly,TRUE,Premium
86fdbbbd-574f-4fab-832c-cac8c8bbb649,6/5/2024,,$120.00,Yearly,TRUE,Premium
5c4105f7-6fcc-4144-b9e1-197be8490318,12/6/2023,,$0.00,,FALSE,Freemium
ca0865d2-42d9-4052-a2d5-e35b734174e6,4/25/2023,,$15.00,Monthly,TRUE,Premium
6e7d1f43-bfab-418f-8235-c9aee8a93a11,1/22/2022,10/9/2023,$15.00,Monthly,TRUE,Premium
dbae42f7-c0d3-4c92-9bb5-e0069f9d63aa,4/14/2022,,$0.00,,FALSE,Freemium
471a9425-b398-42d0-adc4-4e0bc542a63f,3/11/2024,4/29/2024,$120.00,Yearly,TRUE,Premium
b2cc279d-a745-43e5-b84b-18856cac9fd2,3/15/2023,,$15.00,Monthly,TRUE,Premium
536b7b5e-ed10-4ada-b634-c25cdbca7306,5/31/2023,,$120.00,Yearly,TRUE,Premium
381b128b-f269-4b7a-93e7-c80876c156a0,8/27/2022,8/22/2024,$15.00,Monthly,TRUE,Premium
0ff9805a-24c1-44db-ae14-cadf27256702,7/18/2024,,$120.00,Yearly,TRUE,Premium
31874db0-d788-4cd8-9e46-b74ed6bbff71,6/12/2024,,$120.00,Yearly,TRUE,Premium
91929660-58a3-4362-9808-1b916c42d34c,7/27/2024,8/31/2024,$120.00,Yearly,TRUE,Premium
ed990994-f300-4040-88fe-c5a1d5d0e1ef,9/15/2022,,$0.00,,FALSE,Freemium
2de530b3-0683-4a83-aa6f-d9b07038382b,4/11/2024,,$120.00,Yearly,TRUE,Premium
b87ee5a0-8f94-4088-a8ec-c99e5d7be440,2/7/2024,8/18/2024,$120.00,Yearly,TRUE,Premium
51dc7957-367b-422f-bb7c-b126bf5005d8,10/31/2022,,$0.00,,FALSE,Freemium
c9932c54-a8b8-4e95-9856-e3081de2ac5f,2/1/2023,7/13/2023,$15.00,Monthly,TRUE,Premium
bd2d4a2d-f656-4d89-aafe-18d8f09bd6d2,2/8/2024,,$120.00,Yearly,TRUE,Premium
926cc1ab-e07a-4d1e-ac29-4fa6d16a3e72,1/31/2024,,$15.00,Monthly,TRUE,Premium
1befada6-8a15-4ed7-a3f3-5efd9f7cfe28,1/8/2024,,$120.00,Yearly,TRUE,Premium
e2c813b4-6dfe-4349-9e47-5117e9ea8ac1,2/26/2022,,$0.00,,FALSE,Freemium
d58330e8-5ef5-410b-9f39-10687da4e06a,6/7/2022,,$0.00,,FALSE,Freemium
647826f9-2fac-4cdd-9f61-d209f0ed1e19,10/15/2023,,$15.00,Monthly,TRUE,Premium
b74faa61-232d-4ccc-acc1-78b034d32e6f,4/5/2024,8/19/2024,$15.00,Monthly,TRUE,Premium
649e673a-58a5-43e5-b140-88f5dce6673d,9/17/2023,,$0.00,,FALSE,Freemium
d966eac2-4c61-4f5b-b028-2771942ccade,4/22/2022,,$0.00,,FALSE,Freemium
12e4d557-408c-47e5-8fc1-9349b8fbc81f,4/30/2024,,$15.00,Monthly,TRUE,Premium
00dee732-01c9-44e9-ab3f-28adc3839837,3/4/2023,,$0.00,,FALSE,Freemium
c67fb114-d93e-48ee-8481-22ec969dfac3,10/21/2022,6/11/2024,$15.00,Monthly,TRUE,Premium
4ad9b018-e071-4366-b565-8ab35930e0f1,4/29/2023,5/24/2023,$15.00,Monthly,TRUE,Premium
c0ffebf4-df6e-4239-9e93-921ca396a2d2,5/25/2023,,$15.00,Monthly,TRUE,Premium
2d2612dd-fd2a-4ce7-86e4-fc74f92d0f17,3/3/2022,7/15/2022,$15.00,Monthly,TRUE,Premium
b78c102a-471c-473d-9c4b-3bc6a1f3eb2e,2/19/2023,9/1/2024,$120.00,Yearly,TRUE,Premium
175b275b-8a1c-45cd-998b-c59a94f9a46f,7/10/2022,2/2/2023,$120.00,Yearly,TRUE,Premium
aa5e25ee-5d75-492c-affa-7f808591405c,1/31/2022,,$120.00,Yearly,TRUE,Premium
1d127911-db21-49cb-9a37-17a56c6b63be,11/12/2023,3/7/2024,$0.00,,FALSE,Freemium
8df713ab-fa0e-4506-ae0b-c38a457f490d,9/6/2023,,$15.00,Monthly,TRUE,Premium
bf90c636-ce15-4ca3-8992-2750734526f0,4/1/2022,3/3/2023,$120.00,Yearly,TRUE,Premium
6ee4a140-4a7d-4b01-9b64-844a87cc3858,2/25/2024,,$15.00,Monthly,TRUE,Premium
10e23a82-9e9b-4855-8a71-2823eb1239ba,1/31/2023,6/6/2023,$120.00,Yearly,TRUE,Premium
93746bbe-f006-4829-a43a-88244244687e,6/24/2024,,$0.00,,FALSE,Freemium
772afb69-f449-4d42-b5de-4fbabb0adcf7,3/17/2024,,$120.00,Yearly,TRUE,Premium
8447e08a-1ed0-46ca-a023-c1b0632d8edd,3/23/2023,,$120.00,Yearly,TRUE,Premium
a84f6ac4-421c-45fa-b81e-0997392d8dd3,6/29/2024,,$15.00,Monthly,TRUE,Premium
25cfe59f-ff54-4504-a67b-e32c620e56d2,9/22/2022,8/6/2024,$120.00,Yearly,TRUE,Premium
12356ae2-d473-454c-9f1e-c5e37aa240f2,6/25/2022,3/14/2024,$120.00,Yearly,TRUE,Premium
e6616ebc-a48f-432d-bb8c-7f27526f870e,12/31/2022,5/23/2023,$120.00,Yearly,TRUE,Premium
